2020;03;07;17;00;7.87;53.00;1021.60;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;55.53;247.42;17.65;16.59;19.24;17.42;20.28;16.50;17.64
2020;03;07;18;00;6.34;62.00;1022.40;0.00;0.00;0.00;0.00;10.00;0.00;0.00;10.00;53.62;147.74;11.63;21.80;17.65;20.28;20.49;18.43;19.44
2020;03;07;19;00;4.23;70.00;1022.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;28.96;13.35;9.20;30.58;17.56;28.14;19.80;36.87;17.64
2020;03;07;20;00;3.07;75.00;1023.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.00;16.26;19.80;27.03;19.41;40.49;20.16
2020;03;07;21;00;2.07;78.00;1024.60;0.00;0.00;0.00;0.00;0.60;2.00;0.00;0.00;0.00;0.00;7.99;35.84;19.77;33.11;19.45;51.01;20.16
2020;03;07;22;00;1.44;82.00;1025.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.99;32.74;16.58;34.38;18.00;53.13;12.96
2020;03;07;23;00;1.04;83.00;1025.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.83;26.57;15.32;29.58;18.63;41.08;15.48
2020;03;08;00;00;1.02;82.00;1025.30;0.00;0.00;0.00;0.00;0.60;2.00;0.00;0.00;0.00;0.00;2.60;56.31;12.10;36.53;18.71;30.02;10.80
2020;03;08;01;00;1.29;85.00;1025.20;0.00;0.00;0.00;0.00;1.50;5.00;0.00;0.00;0.00;0.00;3.40;122.01;10.00;59.74;17.17;33.02;7.92
2020;03;08;02;00;1.37;82.00;1025.40;0.00;0.00;0.00;0.00;1.80;6.00;0.00;0.00;0.00;0.00;3.96;90.00;6.49;70.56;13.58;57.99;3.96
2020;03;08;03;00;0.50;82.00;1025.20;0.00;0.00;0.00;0.00;3.30;11.00;0.00;0.00;0.00;0.00;4.84;318.01;7.90;329.93;9.59;55.71;3.96
2020;03;08;04;00;-0.01;81.00;1025.40;0.00;0.00;0.00;0.00;5.10;17.00;0.00;0.00;0.00;0.00;5.63;206.57;7.15;220.91;5.19;56.31;4.32
2020;03;08;05;00;0.20;76.00;1025.40;0.00;0.00;0.00;0.00;4.80;16.00;2.00;0.00;0.00;0.00;6.15;200.56;9.83;203.75;1.30;33.69;6.84
2020;03;08;06;00;0.61;72.00;1025.20;0.00;0.00;0.00;0.00;51.00;9.00;51.00;0.00;0.00;0.00;3.88;201.80;5.69;235.30;1.44;180.00;5.76
2020;03;08;07;00;1.23;69.00;1025.20;0.00;0.00;0.00;0.00;100.00;3.00;100.00;0.00;0.38;0.00;2.16;270.00;4.68;292.62;1.94;201.80;2.16
2020;03;08;08;00;2.74;63.00;1024.30;0.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;0.00;60.52;2.81;230.19;3.32;220.60;4.33;228.37;2.16
2020;03;08;09;00;4.68;56.00;1023.00;0.00;0.00;0.00;0.00;100.00;0.00;100.00;0.00;0.00;205.59;0.36;180.00;1.14;198.43;5.01;201.04;2.52
2020;03;08;10;00;6.31;54.00;1022.50;0.00;0.00;0.00;0.00;55.00;0.00;55.00;0.00;0.00;370.24;3.32;347.47;3.08;339.44;5.59;194.93;3.96
2020;03;08;11;00;7.60;53.00;1022.60;0.00;0.00;0.00;0.00;24.00;0.00;24.00;0.00;24.89;515.31;2.90;330.26;2.31;321.34;7.29;212.91;3.96
2020;03;08;12;00;9.11;48.00;1021.40;0.00;0.00;0.00;0.00;25.00;0.00;25.00;0.00;44.68;601.64;3.24;270.00;3.32;257.47;10.69;212.62;5.04
2020;03;08;13;00;10.62;41.00;1020.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;44.04;641.69;6.19;234.46;7.70;232.59;11.30;210.65;9.72
2020;03;08;14;00;11.59;37.00;1019.40;0.00;0.00;0.00;0.00;9.00;30.00;1.00;0.00;60.00;631.01;9.93;223.53;11.21;222.40;12.60;216.87;13.68
2020;03;08;15;00;11.90;39.00;1018.60;0.00;0.00;0.00;0.00;75.00;57.00;75.00;0.00;54.26;559.81;12.73;225.00;14.76;225.00;15.78;225.00;17.64
2020;03;08;16;00;11.91;43.00;1017.90;0.00;0.00;0.00;0.00;85.00;82.00;85.00;0.00;12.13;447.67;15.32;203.55;17.24;208.71;18.40;210.58;18.36
2020;03;08;17;00;11.41;48.00;1017.60;0.00;0.00;0.00;0.00;3.30;11.00;0.00;0.00;5.74;314.17;18.29;190.20;22.53;192.93;24.45;193.63;19.44
2020;03;08;18;00;9.52;56.00;1017.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;57.89;162.87;13.36;194.04;22.18;193.13;29.95;207.18;17.28
2020;03;08;19;00;6.85;67.00;1017.50;0.00;0.00;0.00;0.00;34.00;7.00;34.00;0.00;33.79;16.02;13.44;187.70;24.14;200.06;32.11;210.30;25.56
2020;03;08;20;00;6.39;55.00;1016.90;0.00;0.00;0.00;0.00;100.00;100.00;100.00;8.00;0.00;0.00;14.15;187.31;29.52;195.56;32.45;220.05;20.88
2020;03;08;21;00;7.16;47.00;1017.30;0.00;0.00;0.00;0.00;100.00;19.00;100.00;100.00;0.00;0.00;12.86;197.93;26.65;196.48;35.64;225.82;24.84
2020;03;08;22;00;7.63;48.00;1017.40;0.00;0.00;0.00;0.00;100.00;79.00;100.00;100.00;0.00;0.00;14.66;204.68;29.16;208.78;42.06;234.41;29.52
2020;03;08;23;00;6.04;63.00;1018.40;0.00;0.00;0.00;0.00;100.00;1.00;100.00;100.00;0.00;0.00;16.79;210.96;28.31;221.39;38.71;247.01;26.28
