2020;02;22;17;00;13.80;55.00;1030.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;252.76;17.61;229.14;20.88;226.40;20.95;245.64;17.28
2020;02;22;18;00;10.73;69.00;1032.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;92.56;16.31;202.04;27.06;205.20;22.96;260.98;20.88
2020;02;22;19;00;9.02;70.00;1032.30;0.00;0.00;0.00;0.00;1.80;6.00;0.00;0.00;12.54;0.00;21.57;194.50;37.91;198.26;25.16;250.79;29.52
2020;02;22;20;00;8.38;67.00;1032.70;0.00;0.00;0.00;0.00;5.10;17.00;0.00;0.00;0.00;0.00;14.15;194.74;28.82;205.92;21.96;270.94;18.00
2020;02;22;21;00;8.39;67.00;1032.70;0.00;0.00;0.00;0.00;0.30;1.00;0.00;0.00;0.00;0.00;14.35;197.53;31.08;205.38;23.18;263.76;24.48
2020;02;22;22;00;7.86;68.00;1032.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.43;202.11;25.14;209.13;20.55;258.89;20.16
2020;02;22;23;00;7.70;67.00;1034.60;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.97;195.71;23.51;207.35;17.19;250.43;16.92
2020;02;23;00;00;7.48;63.00;1033.80;0.00;0.00;0.00;0.00;6.60;22.00;0.00;0.00;0.00;0.00;11.98;212.74;25.16;213.92;20.49;251.57;17.28
2020;02;23;01;00;7.09;61.00;1034.60;0.00;0.00;0.00;0.00;6.30;21.00;0.00;0.00;0.00;0.00;11.09;215.75;21.64;225.67;18.69;254.36;14.76
2020;02;23;02;00;6.14;62.00;1033.70;0.00;0.00;0.00;0.00;0.60;2.00;0.00;0.00;0.00;0.00;12.22;193.63;19.49;205.14;17.16;260.34;17.64
2020;02;23;03;00;6.19;64.00;1033.40;0.00;0.00;0.00;0.00;2.70;9.00;0.00;0.00;0.00;0.00;13.80;187.50;26.73;205.53;18.49;263.29;20.16
2020;02;23;04;00;6.12;66.00;1031.50;0.00;0.00;0.00;0.00;1.00;1.00;0.00;1.00;0.00;0.00;14.00;197.97;30.68;202.05;19.05;247.80;21.24
2020;02;23;05;00;5.71;71.00;1032.10;0.00;0.00;0.00;0.00;0.60;2.00;0.00;0.00;0.00;0.00;14.92;199.75;30.59;206.57;16.12;246.30;21.96
2020;02;23;06;00;6.01;69.00;1032.40;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.59;195.75;30.45;204.44;16.33;255.96;21.60
2020;02;23;07;00;7.15;65.00;1031.60;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;14.12;199.36;31.10;200.32;15.62;244.03;22.32
2020;02;23;08;00;8.11;61.00;1031.50;0.00;0.00;0.00;0.00;4.50;15.00;0.00;0.00;0.00;15.13;15.04;201.04;32.10;203.11;17.87;235.67;24.12
2020;02;23;09;00;9.78;59.00;1031.60;0.00;0.00;0.00;0.00;5.70;19.00;0.00;2.00;57.13;158.42;15.46;207.76;29.97;204.10;22.98;234.57;24.12
2020;02;23;10;00;11.73;51.00;1031.10;0.00;0.00;0.00;0.00;3.90;13.00;0.00;3.00;56.36;308.83;17.91;210.17;26.24;206.92;23.36;236.31;21.96
2020;02;23;11;00;13.46;47.00;1031.10;0.00;0.00;0.00;0.00;0.60;2.00;0.00;0.00;57.51;428.98;18.47;213.07;23.97;212.74;23.99;244.20;21.60
2020;02;23;12;00;14.80;43.00;1030.30;0.00;0.00;0.00;0.00;100.00;8.00;0.00;100.00;59.62;407.62;18.67;214.00;23.66;213.21;27.35;249.18;21.60
2020;02;23;13;00;16.84;38.00;1029.90;0.00;0.00;0.00;0.00;100.00;9.00;0.00;100.00;0.00;504.63;18.67;214.00;22.67;212.68;27.48;248.48;26.28
2020;02;23;14;00;17.38;36.00;1029.40;0.00;0.00;0.00;0.00;100.00;6.00;0.00;100.00;0.00;409.40;17.43;231.71;18.90;229.64;23.47;249.34;25.20
2020;02;23;15;00;17.79;41.00;1028.00;0.00;0.00;0.00;0.00;52.00;5.00;0.00;52.00;0.00;399.61;16.10;243.43;18.36;244.44;22.45;254.18;24.12
2020;02;23;16;00;17.23;43.00;1027.70;0.00;0.00;0.00;0.00;75.00;9.00;0.00;75.00;26.81;218.94;15.83;252.80;19.56;257.24;28.67;262.79;23.76
2020;02;23;17;00;16.44;45.00;1027.70;0.00;0.00;0.00;0.00;6.00;20.00;0.00;0.00;12.13;159.31;16.06;227.73;20.47;230.71;31.53;263.44;25.56
2020;02;23;18;00;13.77;60.00;1028.20;0.00;0.00;0.00;0.00;7.80;26.00;0.00;0.00;56.17;105.02;14.24;200.73;23.99;207.72;31.22;249.06;24.84
2020;02;23;19;00;11.86;60.00;1028.10;0.00;0.00;0.00;0.00;24.30;81.00;0.00;0.00;12.83;0.89;15.28;195.02;29.83;209.66;31.10;253.87;27.36
2020;02;23;20;00;11.12;58.00;1028.30;0.00;0.00;0.00;0.00;7.20;24.00;0.00;0.00;0.00;0.00;14.24;200.73;27.25;223.39;31.62;262.15;23.04
2020;02;23;21;00;10.47;59.00;1029.60;0.00;0.00;0.00;0.00;4.50;15.00;0.00;0.00;0.00;0.00;11.98;212.74;19.47;236.31;33.14;271.87;16.20
2020;02;23;22;00;10.03;61.00;1030.30;0.00;0.00;0.00;0.00;3.00;10.00;0.00;0.00;0.00;0.00;10.50;239.04;18.01;272.29;32.20;280.30;21.60
2020;02;23;23;00;9.71;64.00;1030.90;0.00;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;10.64;246.04;16.75;278.65;31.61;284.51;23.40
