2020;02;15;17;00;12.75;53.00;1023.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;223.39;10.59;197.82;17.90;195.15;31.15;202.42;20.88
2020;02;15;18;00;9.65;60.00;1024.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;65.86;11.18;194.93;20.19;201.99;36.41;204.54;21.96
2020;02;15;19;00;8.68;48.00;1024.10;0.00;0.00;0.00;0.00;1.50;5.00;0.00;0.00;2.26;0.00;16.24;192.80;30.19;210.85;46.37;211.35;27.72
2020;02;15;20;00;8.64;55.00;1025.00;0.00;0.00;0.00;0.00;5.40;18.00;0.00;0.00;0.00;0.00;19.01;204.62;37.48;211.25;50.55;215.73;30.60
2020;02;15;21;00;7.24;60.00;1023.80;0.00;0.00;0.00;0.00;24.90;83.00;0.00;0.00;0.00;0.00;22.08;204.06;38.90;210.60;60.03;212.26;44.28
2020;02;15;22;00;6.00;72.00;1026.30;0.00;0.00;0.00;0.00;5.70;19.00;0.00;0.00;0.00;0.00;17.71;217.57;34.02;219.42;61.13;217.34;31.68
2020;02;15;23;00;6.24;77.00;1027.30;0.00;0.00;0.00;0.00;58.00;19.00;58.00;0.00;0.00;0.00;19.83;209.36;35.95;212.74;59.81;213.21;33.12
2020;02;16;00;00;6.18;81.00;1027.10;0.00;0.00;0.00;0.00;30.00;100.00;22.00;0.00;0.00;0.00;25.76;206.57;41.13;209.93;61.82;212.39;38.16
2020;02;16;01;00;5.26;89.00;1028.70;0.00;0.00;0.00;0.00;9.60;32.00;4.00;0.00;0.00;0.00;21.89;216.30;36.25;214.48;55.73;217.39;41.40
2020;02;16;02;00;4.87;88.00;1027.30;0.00;0.00;0.00;0.00;46.00;0.00;46.00;34.00;0.00;0.00;14.69;197.10;32.59;196.03;40.71;218.90;40.32
2020;02;16;03;00;4.92;77.00;1026.60;0.00;0.00;0.00;0.00;35.00;12.00;0.00;35.00;0.00;0.00;14.35;197.53;32.34;196.82;45.69;210.81;36.00
2020;02;16;04;00;4.62;61.00;1025.50;0.00;0.00;0.00;0.00;19.00;15.00;0.00;19.00;0.00;0.00;14.65;207.82;31.40;205.10;44.70;210.49;31.32
2020;02;16;05;00;3.90;56.00;1025.50;0.00;0.00;0.00;0.00;12.00;40.00;0.00;0.00;0.00;0.00;15.99;211.18;30.68;215.93;45.22;217.23;30.96
2020;02;16;06;00;5.67;49.00;1023.20;0.00;0.00;0.00;0.00;7.50;25.00;0.00;0.00;0.00;0.00;20.27;199.72;39.56;193.15;53.00;204.48;39.24
2020;02;16;07;00;4.93;52.00;1022.00;0.00;0.00;0.00;0.00;30.00;100.00;0.00;0.00;0.00;0.00;20.27;199.72;37.39;203.85;47.66;206.95;35.28
2020;02;16;08;00;5.07;56.00;1023.00;0.00;0.00;0.00;0.00;30.00;100.00;2.00;0.00;16.23;5.34;19.69;210.78;38.65;205.37;49.61;204.89;36.00
2020;02;16;09;00;6.92;65.00;1021.70;0.00;0.00;0.00;0.00;44.00;100.00;44.00;0.00;40.85;100.57;21.26;208.30;35.60;204.49;52.67;208.14;36.36
2020;02;16;10;00;9.02;61.00;1026.00;0.00;0.00;0.00;0.00;4.20;14.00;0.00;0.00;31.91;275.01;24.57;214.85;35.07;211.57;56.54;215.41;39.60
2020;02;16;11;00;10.38;57.00;1023.10;0.00;0.00;0.00;0.00;100.00;100.00;100.00;0.00;57.32;374.69;30.43;205.96;40.76;204.53;62.14;217.47;44.64
2020;02;16;12;00;12.01;53.00;1022.50;0.00;0.00;0.00;0.00;11.00;19.00;11.00;0.00;0.00;452.12;29.95;207.18;37.36;205.08;72.29;213.22;45.00
2020;02;16;13;00;13.00;54.00;1023.10;0.00;0.00;0.00;0.00;30.00;100.00;5.00;0.00;52.98;512.64;28.73;217.87;36.37;215.74;68.59;210.60;45.72
2020;02;16;14;00;14.09;54.00;1021.00;0.00;0.00;0.00;0.00;25.00;19.00;25.00;0.00;40.85;507.30;35.14;217.93;43.57;215.92;63.03;218.51;46.80
2020;02;16;15;00;14.82;56.00;1020.10;0.00;0.00;0.00;0.00;29.00;21.00;29.00;0.00;44.04;450.34;34.35;213.02;42.55;212.21;72.42;219.15;45.00
2020;02;16;16;00;15.02;57.00;1019.60;0.00;0.00;0.00;0.00;3.00;10.00;0.00;0.00;41.49;360.45;33.35;212.66;42.55;212.21;59.22;214.85;47.88
2020;02;16;17;00;13.68;66.00;1019.90;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;58.09;226.95;30.15;220.16;40.10;220.27;60.71;213.88;42.84
2020;02;16;18;00;11.28;77.00;1020.10;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;60.00;66.75;28.39;219.34;40.65;219.61;66.20;213.69;48.24
2020;02;16;19;00;9.89;85.00;1020.70;0.00;0.00;0.00;0.00;4.50;15.00;0.00;3.00;3.74;0.00;29.67;215.62;42.19;216.67;74.91;215.22;49.68
2020;02;16;20;00;8.88;88.00;1021.50;0.00;0.00;0.00;0.00;6.00;12.00;0.00;6.00;0.00;0.00;30.65;213.50;43.44;214.88;78.05;217.50;51.48
2020;02;16;21;00;8.25;90.00;1022.70;0.00;0.00;0.00;0.00;4.00;3.00;0.00;4.00;0.00;0.00;29.70;210.61;42.85;211.95;78.09;218.82;50.76
2020;02;16;22;00;7.63;91.00;1023.00;0.00;0.00;0.00;0.00;4.00;2.00;0.00;4.00;0.00;0.00;28.40;210.47;41.06;211.74;77.55;221.24;49.68
2020;02;16;23;00;7.15;91.00;1023.80;0.00;0.00;0.00;0.00;4.00;3.00;0.00;4.00;0.00;0.00;25.77;208.35;37.42;210.02;73.87;223.03;46.44
