2020;01;25;17;00;8.17;71.00;1020.40;0.00;0.00;0.00;0.00;0.90;3.00;0.00;0.00;57.45;129.94;4.84;41.99;5.86;47.49;9.35;195.64;4.68
2020;01;25;18;00;6.63;78.00;1021.20;0.00;0.00;0.00;0.00;2.10;7.00;0.00;0.00;30.96;12.46;5.32;61.70;8.05;63.43;8.76;189.46;6.12
2020;01;25;19;00;6.11;80.00;1021.30;0.00;0.00;0.00;0.00;2.70;9.00;0.00;0.00;0.00;0.00;2.97;75.96;6.29;66.37;7.28;188.53;4.32
2020;01;25;20;00;5.21;83.00;1020.60;0.00;0.00;0.00;0.00;2.70;9.00;0.00;1.00;0.00;0.00;1.61;63.43;5.35;42.27;5.09;188.13;3.96
2020;01;25;21;00;4.54;86.00;1021.40;0.00;0.00;0.00;0.00;0.90;3.00;0.00;0.00;0.00;0.00;0.36;180.00;3.56;45.00;5.77;183.58;2.52
2020;01;25;22;00;4.74;82.00;1022.30;0.00;0.00;0.00;0.00;5.40;18.00;0.00;0.00;0.00;0.00;2.60;213.69;0.72;360.00;9.45;197.74;1.08
2020;01;25;23;00;4.76;77.00;1021.50;0.00;0.00;0.00;0.00;5.10;17.00;0.00;0.00;0.00;0.00;2.60;213.69;0.72;180.00;12.98;199.44;1.80
2020;01;26;00;00;4.56;75.00;1021.10;0.00;0.00;0.00;0.00;52.00;13.00;0.00;52.00;0.00;0.00;2.60;213.69;2.04;225.00;14.37;202.07;2.52
2020;01;26;01;00;4.26;74.00;1021.60;0.00;0.00;0.00;0.00;7.00;13.00;0.00;7.00;0.00;0.00;2.31;231.34;2.90;240.26;15.14;205.35;2.88
2020;01;26;02;00;4.15;71.00;1022.00;0.00;0.00;0.00;0.00;17.00;13.00;0.00;17.00;0.00;0.00;1.44;180.00;2.28;198.43;13.53;208.61;2.16
2020;01;26;03;00;3.81;72.00;1021.30;0.00;0.00;0.00;0.00;14.00;14.00;0.00;14.00;0.00;0.00;0.72;180.00;0.72;180.00;10.59;215.31;1.08
2020;01;26;04;00;3.84;71.00;1020.60;0.00;0.00;0.00;0.00;59.00;15.00;0.00;59.00;0.00;0.00;1.08;180.00;0.36;90.00;9.50;217.30;0.72
2020;01;26;05;00;3.56;72.00;1021.00;0.00;0.00;0.00;0.00;90.00;15.00;0.00;90.00;0.00;0.00;0.36;90.00;1.80;36.87;9.09;213.69;1.08
2020;01;26;06;00;3.86;73.00;1021.10;0.00;0.00;0.00;0.00;97.00;23.00;97.00;70.00;0.00;0.00;0.00;180.00;1.94;21.80;8.79;214.99;0.72
2020;01;26;07;00;4.10;72.00;1021.00;0.00;0.00;0.00;0.00;100.00;19.00;34.00;100.00;0.00;0.00;2.31;218.66;0.00;180.00;12.18;214.16;1.44
2020;01;26;08;00;4.11;70.00;1021.30;0.00;0.00;0.00;0.00;100.00;15.00;0.00;100.00;0.00;0.00;5.35;227.73;6.13;229.76;16.28;215.10;6.12
2020;01;26;09;00;5.49;63.00;1021.60;0.00;0.00;0.00;0.00;100.00;20.00;6.00;100.00;0.00;42.72;5.62;219.81;10.70;222.27;22.73;209.41;14.76
2020;01;26;10;00;7.57;55.00;1021.80;0.00;0.10;0.00;0.00;100.00;29.00;15.00;100.00;0.00;163.76;6.19;215.54;8.94;220.10;25.39;198.18;14.40
2020;01;26;11;00;8.18;58.00;1021.90;0.00;0.10;0.00;0.00;100.00;82.00;34.00;100.00;0.00;260.77;9.23;200.56;12.57;203.63;25.95;203.72;16.56
2020;01;26;12;00;8.07;62.00;1021.20;0.10;0.20;0.00;0.00;100.00;6.00;0.00;100.00;0.00;283.91;13.40;186.17;15.55;185.31;28.19;208.20;19.80
2020;01;26;13;00;7.55;74.00;1020.40;0.20;0.70;0.00;0.00;100.00;36.00;100.00;100.00;0.00;202.92;12.50;191.63;16.52;191.31;25.65;184.83;20.88
2020;01;26;14;00;8.28;67.00;1021.00;0.30;0.80;0.00;0.00;100.00;10.00;42.00;100.00;0.00;224.28;15.68;170.75;19.49;168.27;25.28;199.98;24.48
2020;01;26;15;00;8.95;65.00;1020.50;0.20;0.60;0.00;0.00;87.00;0.00;85.00;87.00;0.00;331.97;15.75;169.46;18.64;169.99;24.50;190.15;27.36
2020;01;26;16;00;8.97;65.00;1019.80;0.10;0.50;0.00;0.00;100.00;0.00;41.00;100.00;4.47;234.96;14.76;178.60;18.03;176.57;25.28;197.40;24.84
2020;01;26;17;00;7.67;71.00;1019.70;0.00;0.30;0.00;0.00;78.00;0.00;4.00;78.00;0.00;130.83;12.96;180.00;16.94;177.56;24.57;214.85;18.36
2020;01;26;18;00;6.99;75.00;1020.30;0.00;0.20;0.00;0.00;100.00;1.00;43.00;100.00;5.57;13.35;8.28;180.00;15.12;180.00;21.44;220.91;15.12
2020;01;26;19;00;7.08;74.00;1020.80;0.00;0.10;0.00;0.00;100.00;11.00;22.00;100.00;0.00;0.00;5.04;180.00;11.66;171.12;19.51;217.50;12.24
2020;01;26;20;00;6.72;74.00;1020.30;0.00;0.00;0.00;0.00;100.00;4.00;0.00;100.00;0.00;0.00;4.74;188.75;10.45;178.03;19.30;216.66;12.60
2020;01;26;21;00;6.68;77.00;1020.80;0.00;0.00;0.00;0.00;100.00;4.00;1.00;100.00;0.00;0.00;7.70;190.78;14.62;189.93;21.64;225.67;15.84
2020;01;26;22;00;6.39;81.00;1021.20;0.00;0.00;0.00;0.00;100.00;11.00;28.00;100.00;0.00;0.00;9.89;190.49;17.02;186.07;29.28;224.50;20.16
2020;01;26;23;00;6.34;82.00;1020.90;0.10;0.00;0.00;0.00;100.00;0.00;0.00;100.00;0.00;0.00;10.24;190.12;18.94;188.75;32.19;216.36;15.48
